"meta_source","meta_time","meta_event","meta_session","timestamp","vehicle_id","outing","lap","expire_at","value"
"kafka:gr-raw","2025-04-27T17:32:26.269Z","I_R02_2025-04-27","R2","2025-04-27T17:32:23.825Z","GR86-002-2",0,8,,"2025-04-27T17:32:23.825Z"
"kafka:gr-raw","2025-04-27T17:32:26.268Z","I_R02_2025-04-27","R2","2025-04-27T17:32:23.817Z","GR86-002-2",0,9,,"2025-04-27T17:32:23.817Z"
"kafka:gr-raw","2025-04-27T17:32:26.268Z","I_R02_2025-04-27","R2","2025-04-27T17:32:23.816Z","GR86-002-2",0,8,,"2025-04-27T17:32:23.816Z"
"kafka:gr-raw","2025-04-27T17:29:50.719Z","I_R02_2025-04-27","R2","2025-04-27T17:29:50.423Z","GR86-002-2",0,7,,"2025-04-27T17:29:50.423Z"
"kafka:gr-raw","2025-04-27T17:27:21.915Z","I_R02_2025-04-27","R2","2025-04-27T17:27:21.512Z","GR86-002-2",0,6,,"2025-04-27T17:27:21.512Z"
"kafka:gr-raw","2025-04-27T17:24:52.557Z","I_R02_2025-04-27","R2","2025-04-27T17:24:51.816Z","GR86-002-2",0,5,,"2025-04-27T17:24:51.816Z"
"kafka:gr-raw","2025-04-27T17:22:21.551Z","I_R02_2025-04-27","R2","2025-04-27T17:22:21.215Z","GR86-002-2",0,4,,"2025-04-27T17:22:21.215Z"
"kafka:gr-raw","2025-04-27T17:19:52.279Z","I_R02_2025-04-27","R2","2025-04-27T17:19:51.726Z","GR86-002-2",0,3,,"2025-04-27T17:19:51.726Z"
"kafka:gr-raw","2025-04-27T17:17:28.699Z","I_R02_2025-04-27","R2","2025-04-27T17:17:23.100Z","GR86-002-2",0,2,,"2025-04-27T17:17:23.100Z"
"kafka:gr-raw","2025-04-27T17:14:52.125Z","I_R02_2025-04-27","R2","2025-04-27T17:14:51.496Z","GR86-002-2",0,1,,"2025-04-27T17:14:51.496Z"
"kafka:gr-raw","2025-04-27T17:11:18.941Z","I_R02_2025-04-27","R2","2025-04-27T17:11:14.856Z","GR86-002-2",0,32768,,"2025-04-27T17:11:14.856Z"
"kafka:gr-raw","2025-04-27T18:05:35.964Z","I_R02_2025-04-27","R2","2025-04-27T18:05:34.698Z","GR86-004-78",0,19,,"2025-04-27T18:05:34.698Z"
"kafka:gr-raw","2025-04-27T18:01:38.345Z","I_R02_2025-04-27","R2","2025-04-27T18:01:38.088Z","GR86-004-78",0,18,,"2025-04-27T18:01:38.088Z"
"kafka:gr-raw","2025-04-27T17:59:07.823Z","I_R02_2025-04-27","R2","2025-04-27T17:59:05.168Z","GR86-004-78",0,17,,"2025-04-27T17:59:05.168Z"
"kafka:gr-raw","2025-04-27T17:56:36.456Z","I_R02_2025-04-27","R2","2025-04-27T17:56:33.167Z","GR86-004-78",0,16,,"2025-04-27T17:56:33.167Z"
"kafka:gr-raw","2025-04-27T17:54:02.329Z","I_R02_2025-04-27","R2","2025-04-27T17:54:01.979Z","GR86-004-78",0,15,,"2025-04-27T17:54:01.979Z"
"kafka:gr-raw","2025-04-27T17:50:29.005Z","I_R02_2025-04-27","R2","2025-04-27T17:50:28.577Z","GR86-004-78",0,14,,"2025-04-27T17:50:28.577Z"
"kafka:gr-raw","2025-04-27T17:46:57.942Z","I_R02_2025-04-27","R2","2025-04-27T17:46:56.897Z","GR86-004-78",0,13,,"2025-04-27T17:46:56.897Z"
"kafka:gr-raw","2025-04-27T17:44:20.233Z","I_R02_2025-04-27","R2","2025-04-27T17:44:19.672Z","GR86-004-78",0,12,,"2025-04-27T17:44:19.672Z"
"kafka:gr-raw","2025-04-27T17:41:51.085Z","I_R02_2025-04-27","R2","2025-04-27T17:41:50.058Z","GR86-004-78",0,11,,"2025-04-27T17:41:50.058Z"
"kafka:gr-raw","2025-04-27T17:39:19.772Z","I_R02_2025-04-27","R2","2025-04-27T17:39:18.687Z","GR86-004-78",0,10,,"2025-04-27T17:39:18.687Z"
"kafka:gr-raw","2025-04-27T17:36:01.852Z","I_R02_2025-04-27","R2","2025-04-27T17:36:01.497Z","GR86-004-78",0,9,,"2025-04-27T17:36:01.497Z"
"kafka:gr-raw","2025-04-27T17:32:36.341Z","I_R02_2025-04-27","R2","2025-04-27T17:32:31.567Z","GR86-004-78",0,8,,"2025-04-27T17:32:31.567Z"
"kafka:gr-raw","2025-04-27T17:29:54.505Z","I_R02_2025-04-27","R2","2025-04-27T17:29:53.327Z","GR86-004-78",0,7,,"2025-04-27T17:29:53.327Z"
"kafka:gr-raw","2025-04-27T17:27:26.597Z","I_R02_2025-04-27","R2","2025-04-27T17:27:24.137Z","GR86-004-78",0,6,,"2025-04-27T17:27:24.137Z"
"kafka:gr-raw","2025-04-27T17:24:56.020Z","I_R02_2025-04-27","R2","2025-04-27T17:24:54.646Z","GR86-004-78",0,5,,"2025-04-27T17:24:54.646Z"
"kafka:gr-raw","2025-04-27T17:22:25.745Z","I_R02_2025-04-27","R2","2025-04-27T17:22:25.299Z","GR86-004-78",0,4,,"2025-04-27T17:22:25.299Z"
"kafka:gr-raw","2025-04-27T17:19:56.117Z","I_R02_2025-04-27","R2","2025-04-27T17:19:55.736Z","GR86-004-78",0,3,,"2025-04-27T17:19:55.736Z"
"kafka:gr-raw","2025-04-27T17:17:29.610Z","I_R02_2025-04-27","R2","2025-04-27T17:17:26.058Z","GR86-004-78",0,2,,"2025-04-27T17:17:26.058Z"
"kafka:gr-raw","2025-04-27T17:14:52.501Z","I_R02_2025-04-27","R2","2025-04-27T17:14:51.968Z","GR86-004-78",0,1,,"2025-04-27T17:14:51.968Z"
"kafka:gr-raw","2025-04-27T17:11:19.022Z","I_R02_2025-04-27","R2","2025-04-27T17:11:18.098Z","GR86-004-78",0,32768,,"2025-04-27T17:11:18.098Z"
"kafka:gr-raw","2025-04-27T18:05:01.480Z","I_R02_2025-04-27","R2","2025-04-27T18:04:59.578Z","GR86-006-7",0,19,,"2025-04-27T18:04:59.578Z"
"kafka:gr-raw","2025-04-27T18:01:26.395Z","I_R02_2025-04-27","R2","2025-04-27T18:01:24.697Z","GR86-006-7",0,18,,"2025-04-27T18:01:24.697Z"
"kafka:gr-raw","2025-04-27T17:59:05.619Z","I_R02_2025-04-27","R2","2025-04-27T17:58:55.906Z","GR86-006-7",0,17,,"2025-04-27T17:58:55.906Z"
"kafka:gr-raw","2025-04-27T17:56:32.078Z","I_R02_2025-04-27","R2","2025-04-27T17:56:27.583Z","GR86-006-7",0,16,,"2025-04-27T17:56:27.583Z"
"kafka:gr-raw","2025-04-27T17:53:59.757Z","I_R02_2025-04-27","R2","2025-04-27T17:53:58.993Z","GR86-006-7",0,15,,"2025-04-27T17:53:58.993Z"
"kafka:gr-raw","2025-04-27T17:50:22.390Z","I_R02_2025-04-27","R2","2025-04-27T17:50:21.179Z","GR86-006-7",0,14,,"2025-04-27T17:50:21.179Z"
"kafka:gr-raw","2025-04-27T17:46:47.411Z","I_R02_2025-04-27","R2","2025-04-27T17:46:47.098Z","GR86-006-7",0,13,,"2025-04-27T17:46:47.098Z"
"kafka:gr-raw","2025-04-27T17:44:15.702Z","I_R02_2025-04-27","R2","2025-04-27T17:44:12.097Z","GR86-006-7",0,12,,"2025-04-27T17:44:12.097Z"
"kafka:gr-raw","2025-04-27T17:41:44.422Z","I_R02_2025-04-27","R2","2025-04-27T17:41:43.898Z","GR86-006-7",0,11,,"2025-04-27T17:41:43.898Z"
"kafka:gr-raw","2025-04-27T17:39:19.039Z","I_R02_2025-04-27","R2","2025-04-27T17:39:15.568Z","GR86-006-7",0,10,,"2025-04-27T17:39:15.568Z"
"kafka:gr-raw","2025-04-27T17:35:54.782Z","I_R02_2025-04-27","R2","2025-04-27T17:35:53.378Z","GR86-006-7",0,9,,"2025-04-27T17:35:53.378Z"
"kafka:gr-raw","2025-04-27T17:32:23.616Z","I_R02_2025-04-27","R2","2025-04-27T17:32:19.008Z","GR86-006-7",0,8,,"2025-04-27T17:32:19.008Z"
"kafka:gr-raw","2025-04-27T17:29:47.028Z","I_R02_2025-04-27","R2","2025-04-27T17:29:42.538Z","GR86-006-7",0,7,,"2025-04-27T17:29:42.538Z"
"kafka:gr-raw","2025-04-27T17:27:15.364Z","I_R02_2025-04-27","R2","2025-04-27T17:27:14.248Z","GR86-006-7",0,6,,"2025-04-27T17:27:14.248Z"
"kafka:gr-raw","2025-04-27T17:27:15.363Z","I_R02_2025-04-27","R2","2025-04-27T17:27:14.220Z","GR86-006-7",0,7,,"2025-04-27T17:27:14.220Z"
"kafka:gr-raw","2025-04-27T17:27:15.362Z","I_R02_2025-04-27","R2","2025-04-27T17:27:14.219Z","GR86-006-7",0,6,,"2025-04-27T17:27:14.219Z"
"kafka:gr-raw","2025-04-27T17:24:46.946Z","I_R02_2025-04-27","R2","2025-04-27T17:24:46.139Z","GR86-006-7",0,5,,"2025-04-27T17:24:46.139Z"
"kafka:gr-raw","2025-04-27T17:24:46.946Z","I_R02_2025-04-27","R2","2025-04-27T17:24:46.100Z","GR86-006-7",0,6,,"2025-04-27T17:24:46.100Z"
"kafka:gr-raw","2025-04-27T17:24:46.946Z","I_R02_2025-04-27","R2","2025-04-27T17:24:46.098Z","GR86-006-7",0,5,,"2025-04-27T17:24:46.098Z"
"kafka:gr-raw","2025-04-27T17:22:18.781Z","I_R02_2025-04-27","R2","2025-04-27T17:22:17.859Z","GR86-006-7",0,4,,"2025-04-27T17:22:17.859Z"
"kafka:gr-raw","2025-04-27T17:19:50.328Z","I_R02_2025-04-27","R2","2025-04-27T17:19:49.618Z","GR86-006-7",0,3,,"2025-04-27T17:19:49.618Z"
"kafka:gr-raw","2025-04-27T17:17:22.713Z","I_R02_2025-04-27","R2","2025-04-27T17:17:20.779Z","GR86-006-7",0,2,,"2025-04-27T17:17:20.779Z"
"kafka:gr-raw","2025-04-27T17:14:51.990Z","I_R02_2025-04-27","R2","2025-04-27T17:14:50.938Z","GR86-006-7",0,1,,"2025-04-27T17:14:50.938Z"
"kafka:gr-raw","2025-04-27T17:11:08.140Z","I_R02_2025-04-27","R2","2025-04-27T17:11:06.513Z","GR86-006-7",0,32768,,"2025-04-27T17:11:06.513Z"
"kafka:gr-raw","2025-04-27T18:05:20.439Z","I_R02_2025-04-27","R2","2025-04-27T18:05:17.051Z","GR86-010-16",0,19,,"2025-04-27T18:05:17.051Z"
"kafka:gr-raw","2025-04-27T18:01:32.121Z","I_R02_2025-04-27","R2","2025-04-27T18:01:30.091Z","GR86-010-16",0,18,,"2025-04-27T18:01:30.091Z"
"kafka:gr-raw","2025-04-27T17:59:06.595Z","I_R02_2025-04-27","R2","2025-04-27T17:58:59.681Z","GR86-010-16",0,17,,"2025-04-27T17:58:59.681Z"
"kafka:gr-raw","2025-04-27T17:56:32.738Z","I_R02_2025-04-27","R2","2025-04-27T17:56:30.771Z","GR86-010-16",0,16,,"2025-04-27T17:56:30.771Z"
"kafka:gr-raw","2025-04-27T17:54:01.881Z","I_R02_2025-04-27","R2","2025-04-27T17:54:00.371Z","GR86-010-16",0,15,,"2025-04-27T17:54:00.371Z"
"kafka:gr-raw","2025-04-27T17:50:26.958Z","I_R02_2025-04-27","R2","2025-04-27T17:50:25.171Z","GR86-010-16",0,14,,"2025-04-27T17:50:25.171Z"
"kafka:gr-raw","2025-04-27T17:46:55.628Z","I_R02_2025-04-27","R2","2025-04-27T17:46:52.761Z","GR86-010-16",0,13,,"2025-04-27T17:46:52.761Z"
"kafka:gr-raw","2025-04-27T17:44:19.811Z","I_R02_2025-04-27","R2","2025-04-27T17:44:15.561Z","GR86-010-16",0,12,,"2025-04-27T17:44:15.561Z"
"kafka:gr-raw","2025-04-27T17:41:51.137Z","I_R02_2025-04-27","R2","2025-04-27T17:41:47.091Z","GR86-010-16",0,11,,"2025-04-27T17:41:47.091Z"
"kafka:gr-raw","2025-04-27T17:39:19.834Z","I_R02_2025-04-27","R2","2025-04-27T17:39:17.051Z","GR86-010-16",0,10,,"2025-04-27T17:39:17.051Z"
"kafka:gr-raw","2025-04-27T17:35:58.803Z","I_R02_2025-04-27","R2","2025-04-27T17:35:57.371Z","GR86-010-16",0,9,,"2025-04-27T17:35:57.371Z"
"kafka:gr-raw","2025-04-27T17:32:26.499Z","I_R02_2025-04-27","R2","2025-04-27T17:32:25.371Z","GR86-010-16",0,8,,"2025-04-27T17:32:25.371Z"
"kafka:gr-raw","2025-04-27T17:29:52.547Z","I_R02_2025-04-27","R2","2025-04-27T17:29:51.181Z","GR86-010-16",0,7,,"2025-04-27T17:29:51.181Z"
"kafka:gr-raw","2025-04-27T17:27:26.267Z","I_R02_2025-04-27","R2","2025-04-27T17:27:22.491Z","GR86-010-16",0,6,,"2025-04-27T17:27:22.491Z"
"kafka:gr-raw","2025-04-27T17:24:54.153Z","I_R02_2025-04-27","R2","2025-04-27T17:24:53.371Z","GR86-010-16",0,5,,"2025-04-27T17:24:53.371Z"
"kafka:gr-raw","2025-04-27T17:22:25.717Z","I_R02_2025-04-27","R2","2025-04-27T17:22:23.891Z","GR86-010-16",0,4,,"2025-04-27T17:22:23.891Z"
"kafka:gr-raw","2025-04-27T17:19:55.931Z","I_R02_2025-04-27","R2","2025-04-27T17:19:54.819Z","GR86-010-16",0,3,,"2025-04-27T17:19:54.819Z"
"kafka:gr-raw","2025-04-27T17:17:28.197Z","I_R02_2025-04-27","R2","2025-04-27T17:17:25.141Z","GR86-010-16",0,2,,"2025-04-27T17:17:25.141Z"
"kafka:gr-raw","2025-04-27T17:14:52.308Z","I_R02_2025-04-27","R2","2025-04-27T17:14:51.699Z","GR86-010-16",0,1,,"2025-04-27T17:14:51.699Z"
"kafka:gr-raw","2025-04-27T17:11:18.539Z","I_R02_2025-04-27","R2","2025-04-27T17:11:16.331Z","GR86-010-16",0,32768,,"2025-04-27T17:11:16.331Z"
"kafka:gr-raw","2025-04-27T17:11:18.538Z","I_R02_2025-04-27","R2","2025-04-27T17:11:16.252Z","GR86-010-16",0,1,,"2025-04-27T17:11:16.252Z"
"kafka:gr-raw","2025-04-27T17:11:18.538Z","I_R02_2025-04-27","R2","2025-04-27T17:11:16.251Z","GR86-010-16",0,32768,,"2025-04-27T17:11:16.251Z"
"kafka:gr-raw","2025-04-27T18:06:10.115Z","I_R02_2025-04-27","R2","2025-04-27T18:06:08.638Z","GR86-012-8",0,19,,"2025-04-27T18:06:08.638Z"
"kafka:gr-raw","2025-04-27T18:02:03.034Z","I_R02_2025-04-27","R2","2025-04-27T18:02:01.518Z","GR86-012-8",0,18,,"2025-04-27T18:02:01.518Z"
"kafka:gr-raw","2025-04-27T17:59:27.571Z","I_R02_2025-04-27","R2","2025-04-27T17:59:24.118Z","GR86-012-8",0,17,,"2025-04-27T17:59:24.118Z"
"kafka:gr-raw","2025-04-27T17:56:49.021Z","I_R02_2025-04-27","R2","2025-04-27T17:56:48.228Z","GR86-012-8",0,16,,"2025-04-27T17:56:48.228Z"
"kafka:gr-raw","2025-04-27T17:54:12.549Z","I_R02_2025-04-27","R2","2025-04-27T17:54:11.117Z","GR86-012-8",0,15,,"2025-04-27T17:54:11.117Z"
"kafka:gr-raw","2025-04-27T17:50:41.906Z","I_R02_2025-04-27","R2","2025-04-27T17:50:40.845Z","GR86-012-8",0,14,,"2025-04-27T17:50:40.845Z"
"kafka:gr-raw","2025-04-27T17:47:13.429Z","I_R02_2025-04-27","R2","2025-04-27T17:47:12.958Z","GR86-012-8",0,13,,"2025-04-27T17:47:12.958Z"
"kafka:gr-raw","2025-04-27T17:44:39.884Z","I_R02_2025-04-27","R2","2025-04-27T17:44:36.798Z","GR86-012-8",0,12,,"2025-04-27T17:44:36.798Z"
"kafka:gr-raw","2025-04-27T17:42:01.992Z","I_R02_2025-04-27","R2","2025-04-27T17:42:01.678Z","GR86-012-8",0,11,,"2025-04-27T17:42:01.678Z"
"kafka:gr-raw","2025-04-27T17:39:28.449Z","I_R02_2025-04-27","R2","2025-04-27T17:39:27.268Z","GR86-012-8",0,10,,"2025-04-27T17:39:27.268Z"
"kafka:gr-raw","2025-04-27T17:36:18.395Z","I_R02_2025-04-27","R2","2025-04-27T17:36:17.292Z","GR86-012-8",0,9,,"2025-04-27T17:36:17.292Z"
"kafka:gr-raw","2025-04-27T17:33:07.042Z","I_R02_2025-04-27","R2","2025-04-27T17:33:06.108Z","GR86-012-8",0,8,,"2025-04-27T17:33:06.108Z"
"kafka:gr-raw","2025-04-27T17:30:32.801Z","I_R02_2025-04-27","R2","2025-04-27T17:30:30.638Z","GR86-012-8",0,7,,"2025-04-27T17:30:30.638Z"
"kafka:gr-raw","2025-04-27T17:27:58.111Z","I_R02_2025-04-27","R2","2025-04-27T17:27:53.078Z","GR86-012-8",0,6,,"2025-04-27T17:27:53.078Z"
"kafka:gr-raw","2025-04-27T17:25:23.722Z","I_R02_2025-04-27","R2","2025-04-27T17:25:17.283Z","GR86-012-8",0,5,,"2025-04-27T17:25:17.283Z"
"kafka:gr-raw","2025-04-27T17:22:45.339Z","I_R02_2025-04-27","R2","2025-04-27T17:22:43.718Z","GR86-012-8",0,4,,"2025-04-27T17:22:43.718Z"
"kafka:gr-raw","2025-04-27T17:20:13.860Z","I_R02_2025-04-27","R2","2025-04-27T17:20:10.398Z","GR86-012-8",0,3,,"2025-04-27T17:20:10.398Z"
"kafka:gr-raw","2025-04-27T17:17:38.606Z","I_R02_2025-04-27","R2","2025-04-27T17:17:37.028Z","GR86-012-8",0,2,,"2025-04-27T17:17:37.028Z"
"kafka:gr-raw","2025-04-27T17:14:55.778Z","I_R02_2025-04-27","R2","2025-04-27T17:14:55.423Z","GR86-012-8",0,1,,"2025-04-27T17:14:55.423Z"
"kafka:gr-raw","2025-04-27T17:11:39.782Z","I_R02_2025-04-27","R2","2025-04-27T17:11:38.357Z","GR86-012-8",0,32768,,"2025-04-27T17:11:38.357Z"
"kafka:gr-raw","2025-04-27T17:11:39.781Z","I_R02_2025-04-27","R2","2025-04-27T17:11:38.278Z","GR86-012-8",0,32768,,"2025-04-27T17:11:38.278Z"
"kafka:gr-raw","2025-04-27T17:11:39.781Z","I_R02_2025-04-27","R2","2025-04-27T17:11:38.280Z","GR86-012-8",0,1,,"2025-04-27T17:11:38.280Z"
"kafka:gr-raw","2025-04-27T17:58:14.142Z","I_R02_2025-04-27","R2","2025-04-27T17:58:13.205Z","GR86-013-80",0,4,,"2025-04-27T17:58:13.205Z"
"kafka:gr-raw","2025-04-27T17:44:45.143Z","I_R02_2025-04-27","R2","2025-04-27T17:44:43.365Z","GR86-013-80",0,3,,"2025-04-27T17:44:43.365Z"
"kafka:gr-raw","2025-04-27T17:42:08.432Z","I_R02_2025-04-27","R2","2025-04-27T17:42:08.164Z","GR86-013-80",0,2,,"2025-04-27T17:42:08.164Z"
"kafka:gr-raw","2025-04-27T17:39:34.081Z","I_R02_2025-04-27","R2","2025-04-27T17:39:33.085Z","GR86-013-80",0,1,,"2025-04-27T17:39:33.085Z"
"kafka:gr-raw","2025-04-27T17:36:54.550Z","I_R02_2025-04-27","R2","2025-04-27T17:36:51.180Z","GR86-013-80",0,32768,,"2025-04-27T17:36:51.180Z"
"kafka:gr-raw","2025-04-27T17:33:20.252Z","I_R02_2025-04-27","R2","2025-04-27T17:33:17.884Z","GR86-013-80",0,0,,"2025-04-27T17:33:17.884Z"
"kafka:gr-raw","2025-04-27T17:32:53.285Z","I_R02_2025-04-27","R2","2025-04-27T17:32:52.027Z","GR86-013-80",0,8,,"2025-04-27T17:32:52.027Z"
"kafka:gr-raw","2025-04-27T17:30:20.076Z","I_R02_2025-04-27","R2","2025-04-27T17:30:19.769Z","GR86-013-80",0,7,,"2025-04-27T17:30:19.769Z"
"kafka:gr-raw","2025-04-27T17:27:44.949Z","I_R02_2025-04-27","R2","2025-04-27T17:27:44.404Z","GR86-013-80",0,6,,"2025-04-27T17:27:44.404Z"
"kafka:gr-raw","2025-04-27T17:25:22.901Z","I_R02_2025-04-27","R2","2025-04-27T17:25:12.925Z","GR86-013-80",0,5,,"2025-04-27T17:25:12.925Z"
"kafka:gr-raw","2025-04-27T17:22:41.623Z","I_R02_2025-04-27","R2","2025-04-27T17:22:40.806Z","GR86-013-80",0,4,,"2025-04-27T17:22:40.806Z"
"kafka:gr-raw","2025-04-27T17:20:13.841Z","I_R02_2025-04-27","R2","2025-04-27T17:20:09.004Z","GR86-013-80",0,3,,"2025-04-27T17:20:09.004Z"
"kafka:gr-raw","2025-04-27T17:17:36.386Z","I_R02_2025-04-27","R2","2025-04-27T17:17:35.485Z","GR86-013-80",0,2,,"2025-04-27T17:17:35.485Z"
"kafka:gr-raw","2025-04-27T17:14:55.757Z","I_R02_2025-04-27","R2","2025-04-27T17:14:54.484Z","GR86-013-80",0,1,,"2025-04-27T17:14:54.484Z"
"kafka:gr-raw","2025-04-27T17:11:37.610Z","I_R02_2025-04-27","R2","2025-04-27T17:11:34.405Z","GR86-013-80",0,32768,,"2025-04-27T17:11:34.405Z"
"kafka:gr-raw","2025-04-27T18:05:44.349Z","I_R02_2025-04-27","R2","2025-04-27T18:05:43.509Z","GR86-015-31",0,19,,"2025-04-27T18:05:43.509Z"
"kafka:gr-raw","2025-04-27T18:01:43.970Z","I_R02_2025-04-27","R2","2025-04-27T18:01:42.547Z","GR86-015-31",0,18,,"2025-04-27T18:01:42.547Z"
"kafka:gr-raw","2025-04-27T17:59:10.210Z","I_R02_2025-04-27","R2","2025-04-27T17:59:08.698Z","GR86-015-31",0,17,,"2025-04-27T17:59:08.698Z"
"kafka:gr-raw","2025-04-27T17:56:39.074Z","I_R02_2025-04-27","R2","2025-04-27T17:56:35.939Z","GR86-015-31",0,16,,"2025-04-27T17:56:35.939Z"
"kafka:gr-raw","2025-04-27T17:54:04.189Z","I_R02_2025-04-27","R2","2025-04-27T17:54:03.338Z","GR86-015-31",0,15,,"2025-04-27T17:54:03.338Z"
"kafka:gr-raw","2025-04-27T17:50:31.904Z","I_R02_2025-04-27","R2","2025-04-27T17:50:30.867Z","GR86-015-31",0,14,,"2025-04-27T17:50:30.867Z"
"kafka:gr-raw","2025-04-27T17:46:59.905Z","I_R02_2025-04-27","R2","2025-04-27T17:46:59.330Z","GR86-015-31",0,13,,"2025-04-27T17:46:59.330Z"
"kafka:gr-raw","2025-04-27T17:46:59.727Z","I_R02_2025-04-27","R2","2025-04-27T17:46:59.261Z","GR86-015-31",0,14,,"2025-04-27T17:46:59.261Z"
"kafka:gr-raw","2025-04-27T17:46:59.726Z","I_R02_2025-04-27","R2","2025-04-27T17:46:59.259Z","GR86-015-31",0,13,,"2025-04-27T17:46:59.259Z"
"kafka:gr-raw","2025-04-27T17:44:27.100Z","I_R02_2025-04-27","R2","2025-04-27T17:44:25.580Z","GR86-015-31",0,12,,"2025-04-27T17:44:25.580Z"
"kafka:gr-raw","2025-04-27T17:41:53.396Z","I_R02_2025-04-27","R2","2025-04-27T17:41:52.075Z","GR86-015-31",0,11,,"2025-04-27T17:41:52.075Z"
"kafka:gr-raw","2025-04-27T17:39:21.226Z","I_R02_2025-04-27","R2","2025-04-27T17:39:19.350Z","GR86-015-31",0,10,,"2025-04-27T17:39:19.350Z"
"kafka:gr-raw","2025-04-27T17:36:03.614Z","I_R02_2025-04-27","R2","2025-04-27T17:36:02.348Z","GR86-015-31",0,9,,"2025-04-27T17:36:02.348Z"
"kafka:gr-raw","2025-04-27T17:32:36.560Z","I_R02_2025-04-27","R2","2025-04-27T17:32:32.299Z","GR86-015-31",0,8,,"2025-04-27T17:32:32.299Z"
"kafka:gr-raw","2025-04-27T17:29:58.578Z","I_R02_2025-04-27","R2","2025-04-27T17:29:56.940Z","GR86-015-31",0,7,,"2025-04-27T17:29:56.940Z"
"kafka:gr-raw","2025-04-27T17:27:28.770Z","I_R02_2025-04-27","R2","2025-04-27T17:27:27.580Z","GR86-015-31",0,6,,"2025-04-27T17:27:27.580Z"
"kafka:gr-raw","2025-04-27T17:25:55.847Z","I_R02_2025-04-27","R2","2025-04-27T17:25:53.180Z","GR86-015-31",0,5,,"2025-04-27T17:25:53.180Z"
"kafka:gr-raw","2025-04-27T17:22:29.451Z","I_R02_2025-04-27","R2","2025-04-27T17:22:28.170Z","GR86-015-31",0,4,,"2025-04-27T17:22:28.170Z"
"kafka:gr-raw","2025-04-27T17:19:58.117Z","I_R02_2025-04-27","R2","2025-04-27T17:19:56.939Z","GR86-015-31",0,3,,"2025-04-27T17:19:56.939Z"
"kafka:gr-raw","2025-04-27T17:17:28.538Z","I_R02_2025-04-27","R2","2025-04-27T17:17:26.683Z","GR86-015-31",0,2,,"2025-04-27T17:17:26.683Z"
"kafka:gr-raw","2025-04-27T17:14:54.015Z","I_R02_2025-04-27","R2","2025-04-27T17:14:52.380Z","GR86-015-31",0,1,,"2025-04-27T17:14:52.380Z"
"kafka:gr-raw","2025-04-27T17:11:22.683Z","I_R02_2025-04-27","R2","2025-04-27T17:11:21.469Z","GR86-015-31",0,32768,,"2025-04-27T17:11:21.469Z"
"kafka:gr-raw","2025-04-27T18:05:20.742Z","I_R02_2025-04-27","R2","2025-04-27T18:05:19.849Z","GR86-016-55",0,19,,"2025-04-27T18:05:19.849Z"
"kafka:gr-raw","2025-04-27T18:01:32.238Z","I_R02_2025-04-27","R2","2025-04-27T18:01:31.384Z","GR86-016-55",0,18,,"2025-04-27T18:01:31.384Z"
"kafka:gr-raw","2025-04-27T17:59:06.767Z","I_R02_2025-04-27","R2","2025-04-27T17:59:00.890Z","GR86-016-55",0,17,,"2025-04-27T17:59:00.890Z"
"kafka:gr-raw","2025-04-27T17:56:32.824Z","I_R02_2025-04-27","R2","2025-04-27T17:56:31.896Z","GR86-016-55",0,16,,"2025-04-27T17:56:31.896Z"
